pc1,pc2,pc3,label
1.0670882126680754,0.11375582954154148,-1.8109290351554157,0
1.1875648598462138,1.6571108354369104,-2.9626085029591374,0
1.598620237226818,-1.1796724416518858,0.665290032140059,0
1.0106169852989855,-0.6097029482964741,-1.2350353401018694,0
1.7494485871752867,2.7796099450777176,-0.5449094175168406,0
0.020202408610293484,-1.8593562401509907,-1.6780401164789347,1
-0.320732603098992,0.18357375762274566,-1.1750961198970657,0
0.050427046006936184,-1.1309536843850416,-0.26955983039995046,1
0.8944984648926207,-2.220659172028407,-1.2692287397964537,1
-1.1342386972617626,-1.7054769865350623,1.2058733507577253,1
1.4149549623304774,-0.6337383820237711,0.02551785204312679,1
-0.5800010215705541,-1.1202029898554977,1.2613412447524903,1
-1.8248669686279007,-1.8749999111319258,-0.5963406814024581,1
-2.0005964569175583,2.279760067084729,-0.4402167226670109,1
-2.0599541945381206,-0.9288553005919045,-0.724367025682379,1
0.5435277556061189,0.2391230149160142,1.1060099842645026,1
-0.41937798493985307,-0.24536086989080777,1.9886061052088244,1
-0.25944666419896445,-0.17635115544939087,0.6864986656044527,1
1.5838956852322255,1.927734440796641,0.34661646389783735,0
0.8451066123875518,-0.6865069507193431,-2.7445494829311743,0
-1.5063474014763667,-0.470598780471634,0.3766068890928775,0
-0.5454992862688811,0.31870988805857686,0.03140688483071424,0
0.660611417119865,3.6876319173099357,-0.7112864471125587,0
-0.5743395809561644,3.172798571661977,-1.008265304085627,0
-0.20132699474792945,2.875444753673688,0.5571698708927019,1
-1.1557409369499165,2.7348039699386497,0.7051133903510519,1
0.24336809409674898,-0.6771167433453271,1.3972759627639755,1
1.944280866118627,2.060487813377932,-1.7376814748145328,1
-2.449159629294683,-1.7824410268255861,-0.7524296455253101,1
-1.8607038515399814,-0.4420467492892377,-1.312455873590549,1
-0.8098375253238027,0.35143620455915586,-0.6138176924944028,1
-1.4411575549609514,-2.084235720943352,-2.2964168469892647,1
-0.8194766168611503,0.3570296904456254,0.46896549148450856,1
-0.2680229523415265,-2.214677953187882,0.3220863847720675,1
-0.5573831586233801,-2.0221190945873553,0.4830144208628619,1
-0.8046511976926761,-1.6991375505333417,-1.3619096111424702,1
-0.5591090719979921,-0.5211168429031222,-0.6635779919126704,1
0.5738484459090016,-2.110479565744064,-1.9894866651927892,1
0.6543015072295404,-1.5997640379440117,-2.8038487279532087,1
0.5574580423953508,-1.8909286303130195,-0.8125636764685975,1
0.18867620793995082,-1.499641896773106,-0.4589104950340564,1
-2.2026786627332537,0.359515303163724,-0.8937480923591791,0
-1.4046794271782206,0.522586144426392,-1.531293109789828,0
-1.098360527208454,-1.461223467862037,1.7235644684017801,1
0.058575761447355205,-0.23989958721665489,0.9379210485644423,1
-1.9532875156232061,0.1140611140539248,-1.2247443347014704,1
0.6877385957956043,-1.1679449290826884,-0.5736334641322265,1
-0.7817102310804064,-1.084337754698679,1.3759254956966644,1
-0.11271230048072485,-0.3555460872204808,0.900627278125423,1
-0.4353866354171182,-0.2660750172679598,0.6657336724585261,1
-0.24787892165865202,-0.5138076386882585,1.1447978817904103,1
0.47328179230708006,-0.7789264059235569,0.8819824866301692,1
0.19188769983378434,0.5192290938960119,0.9355830422048791,1
-2.1311364514951165,0.04078760013689134,-0.9766317772632445,1
0.230558799910308,2.4966880845933863,-0.9517598453183496,1
2.7566973559285994,-1.3342406602214014,-2.0449644826852347,1
-1.2725523370461724,-0.3060189571861762,0.004329062870378485,1
-1.5536716929897052,-1.5846924808350737,0.6572742929977614,1
-2.573056235831395,0.37628736878574065,-0.46039938574736033,1
-1.7871169623825272,-0.8486276605624877,0.9431881512665109,1
-1.8850709721535208,-1.563799722810134,-0.08966203028255397,1
-1.972782746179053,-0.1387779658093732,1.3524141184618643,1
-2.3559668199440833,-1.6950442787041764,0.8165206309875339,1
-1.9690889486725338,-0.23549838652116728,0.5657228968843789,1
-1.6942521323405468,0.3557278286308101,-0.7797678045142495,1
-1.486826816968936,-1.3609371852815042,1.3793256485176557,1
-1.9497743848203324,-0.1423267715775045,-0.4790492794685853,1
0.6753489080134235,-2.28531658450507,-0.9429008134816113,1
-1.8473300963599963,-0.3161910946664871,-0.029531649871711682,1
-2.309596669742546,-0.9114017396257604,1.3482332415834124,1
-1.4523777803339006,-0.963147781703162,0.13559398169430814,1
-1.191463170773224,0.07844735709562285,1.727186753597566,1
-1.7334911097748809,-0.5995622058861562,-0.1913326762429244,1
-3.280343825151987,-1.5907867923817487,0.6988634460077743,1
-1.9609710635947781,-1.002114677275993,1.0646298730186063,1
-1.8766935452169609,-0.6388322608364275,-1.3766312418872195,1
-1.7442048499432088,-0.484375449861861,0.3246674059276825,1
-1.8428178797316193,-0.22874261429402856,-0.2319757768185097,1
-2.0883088369935856,-1.6082851207041684,0.8748228254983479,1
-1.21386370574965,-1.6806322098806847,0.9495096720135893,1
-1.9147770548410106,-0.04289811181367861,-0.2314340749887257,1
-2.1144612144678945,-1.0482260345025451,0.5943784588053416,1
-1.7873334113435495,-1.7863372879601356,1.1046941967781891,1
-1.749676337134216,-0.3196526696648095,0.03357006449812126,1
-2.734397240138688,-0.6082066947700048,1.0236540096607287,1
-2.551254322124965,-0.4559985768604086,-1.2145905041581744,1
1.7599525862821301,-0.645895473421763,-0.7334406062307272,1
-0.48397427419620115,-0.12064339858434715,-0.5196962215613113,1
-3.1552102589797073,-1.839044499149303,0.678778768458575,1
-1.0808249550762177,0.47122176858583026,-0.44009866426473876,1
-3.2585390318572385,-1.877463540781382,1.6202295382754874,1
-2.158685477741837,-1.223075236780715,-0.267142427380253,1
-2.5614711145409887,-1.7095998483449821,0.41789930454386215,1
-1.9834248078858923,-0.7975757237485709,1.6390390316628738,1
-1.7825045621244355,-0.26961276846449805,-0.999097536607626,1
-1.7883519767209115,-1.6786701418440988,-0.3140658412001174,1
0.6488093765267495,-2.923283525624801,-1.3023877978417002,1
-1.2499580138436235,0.029809782133056153,1.5576258400606218,1
-2.962099366546706,-1.8772730834747366,1.2498114279092098,1
-1.9322866572375736,-0.7032563126584314,-0.29107055329250314,1
1.9936704651252088,-1.2464755954810767,-2.085777658882674,1
-1.9722681554332684,-0.3153386638111506,-0.2538915340624601,1
-2.0283845878425004,-1.687575188390084,0.22213292137266621,1
-0.5853974319552288,-0.18485520404244704,-0.21318111686378116,1
-3.058239784605085,-0.47643421149382215,-1.2620203245688983,1
-2.133296951668916,-1.1462164931197125,-1.2518916547636034,1
-1.8965899069473824,-0.979376721396631,-0.08374652829840981,1
-2.203834102406002,-0.08008537849455609,-1.6235357753092643,1
-2.7491012209259336,-0.4219908079548819,-1.6425934538605882,1
-2.8355769091972096,-0.2400736797136676,-1.86194447120608,1
-1.9477912597407718,-0.8044585817759914,-0.8663482541312575,1
-0.7245904533674152,0.5033423902938489,0.18351206523149785,0
-3.2419209918942062,-1.2036559462587064,-0.3478848532591215,1
1.541917599003216,-0.6873987187125459,-2.3513410560034966,1
-1.4459947947647507,0.6120726768262539,1.316679126229483,0
-1.2377564021100336,0.05593886238841235,-1.7848952707056336,1
3.09060115731793,-1.533404831082509,-1.3013198240702595,0
-0.7833916028967435,-0.3912521834246269,0.2846725187902595,0
-0.6090629696128187,0.4480898584980677,1.1918661104429142,0
-1.424084263502247,0.7113693383382952,-1.9806167201949891,1
-1.8347147892601423,-0.6361954764904769,0.5000866333187519,1
-1.8154246852645368,0.5080242841171477,-1.5444837277272334,1
-2.3479546528332356,-0.46159082237978327,-0.19454796356728646,1
-2.5675415407066606,-0.9510701985364024,-0.6577159736952249,1
-0.9084688713192786,0.5293423038758157,0.1894746915812443,0
-1.4995007463460266,0.2698525690907507,-0.49168122550199395,0
-0.7531638341767334,-0.22700218996741425,1.4980254519638,0
-0.7337746474648796,0.5485387271285034,-0.04677300472945616,0
-2.326463038328897,-0.1450949328463948,-1.1653913389103272,1
-2.107558617213335,0.22211870088132152,-1.641630848390584,0
-2.5262888610249568,0.20365558456181615,-1.446311183298075,0
0.39445190409454983,2.5040180725826726,-2.4659692305763,0
-0.4472735430504892,-0.34011064764666904,1.829580940949046,0
1.0428618898171576,0.1937483070251167,-0.10567493691042631,0
0.30007714494122484,2.9802358794473904,-1.4759377872069805,0
-1.1517769844659012,-0.7331991430805022,-1.408282097330025,0
-1.8758978950670337,-0.7368299409761527,-1.3285454961329104,0
0.02748303089555917,-0.5306464806996181,0.17822799610084558,0
1.7603637342330016,-1.174634044053085,0.3701297221142318,0
0.6628477207977125,-1.1520862098810878,-1.2003788377512654,0
1.4551068895492154,-0.2428039354006552,-0.27413812408311783,0
0.5960793400850593,-0.505066302830437,1.4236962683849232,0
-0.7208408068239,-2.0184943177789885,-1.065672804118862,0
-1.0016238417255974,0.33889881354526846,-1.1447917134594736,0
1.678300172617879,-0.2608309305044775,-0.8754312681043057,0
-0.3841256065388937,-1.4973071505052444,2.1203861878597414,0
-0.7502314435302576,-2.515554283952152,-1.5582571513847203,0
-0.6755806575257741,-0.032629940891789465,0.70548221974796,1
-1.4203789125880908,0.411378267434366,-1.756567637336763,0
-1.044907625316128,3.214768846974414,-1.9147006575613532,0
1.1490772401698763,-2.0589145489281426,-1.0818569556908315,0
-0.0588497327555169,0.8476436618715362,0.2201298902728481,0
1.5721753544956303,-0.598737680013039,0.6805886054848712,0
-2.055687235464167,0.18567000091697025,-0.1333351542009564,0
0.5004362826333864,-0.6682449173740123,1.5497688724108771,0
0.9042469312966761,-0.8097605078960135,1.0602167917015084,0
-0.5698255858310399,-0.6853544028765176,0.9787923299985954,1
-0.5520542465600221,-0.09284135968734855,-2.033363705105074,1
0.7794279315025924,-0.9044271618475644,0.13689667669851283,1
-0.39392507297082197,-0.0532236293701917,-0.15591630904963805,0
0.5636728103297377,0.1936918088409531,-0.051017236014802715,1
-1.4272769496026374,-0.34798328002006546,-1.1546863767068205,1
-0.10936898418591522,-0.10641158157595884,1.4877721733576001,1
-0.36438763177776806,0.3561024389378112,0.6787038812820361,0
1.6580352390466233,-1.1813387710402419,0.5728607799752126,1
-0.8414604177686518,-1.2722650852496091,1.0531804223810608,0
-0.5670122484324874,2.1405408536492465,-1.0683335597349364,0
-0.021914411330209455,-1.735680628234654,0.7839405976345613,0
1.9235755575899534,-1.389184025120478,-1.1615524636175398,1
-0.9578808184536811,0.18986957986585287,0.5236126076012237,0
-1.263401578288185,-0.48169588903164884,-0.3345951354417482,1
-0.5038316268167445,-1.7423429308814304,-0.287603464556959,1
-1.3017963605865954,-0.6887011554263521,1.0764671505799912,0
-0.9866760578917306,-0.7603866351681831,0.2324065298392027,1
-1.2521149439693753,0.3416641763646736,-1.0059703630808419,1
-0.1496753615667559,-0.23480698555516036,-2.013210427117037,1
-1.0320136538331806,-0.0616306450627249,0.7161770025633797,1
0.4803124083283406,-0.3834756727923095,-1.3777560864346856,1
-2.1031676732291293,-0.47267192737360914,-1.6114136666144034,1
-1.2879365370070968,-0.7310394542063321,-1.6706060200582713,1
-1.9616992418485686,0.12564922325981653,-0.21855771929929402,1
-2.140247628781327,-1.2834068525370972,-0.37776807758373415,1
2.442861460638744,-0.26807261058693804,0.7187700966388808,0
3.4059311761610997,2.2025339365053047,-0.6453438365819626,0
0.5569284876209905,-0.3872146186013072,0.7609586127484456,1
1.6710169502376162,1.9809499592363333,-0.17501240797570258,1
0.042788938975232095,-0.6131052498948844,1.4863642178591558,1
-1.0616420879977708,0.31064412837371586,-1.8399070694283688,0
1.0834880588270535,0.05424119375736116,-1.330865536551132,0
-0.12040126691954826,-0.7336966003636224,-3.322464942028083,0
0.25610527103817743,-0.6631693768027803,-2.9750210144505114,0
1.519227944062068,-0.3504853958219676,0.5805009875549281,0
0.805136763055731,-0.0760462451462968,1.4612194133596825,0
-1.4467702245330742,-0.6269302183178286,-0.9357778590100176,0
1.5971589721575592,-1.401315146495389,-0.8003392968628423,0
2.614241978083645,-0.39808483102021186,0.26888570878044715,0
-0.9458432295968627,0.28388997604199884,-1.1458949978504192,0
1.7834037437201424,-1.4088719382880743,-0.1563018419634118,0
1.184850108956575,-1.4271265464856133,-0.2748111299109858,0
0.7637604197598659,2.8037996640576304,0.10017143794710306,0
-0.7161806385813998,-1.9099189192770634,-1.5744449515771708,1
-1.0514953758797418,2.8169214058597536,-1.6903276263126144,0
0.08594990245142549,2.7580001942466175,-0.09079846748518997,0
-2.4075592288186365,0.08821258689808602,0.5458177435942733,0
-0.6798470897495658,2.7252600038257375,-1.2026579946305718,0
-0.3020076482227883,3.9038841112123035,-0.7587991753890215,0
-1.9042686267273141,-0.29787573838982573,-0.7138227900430988,0
2.5593204134416556,-0.6819223862951919,-1.9956073291987426,0
-1.3430452567826916,0.44340811533637875,0.5225704464604584,0
2.160424831458658,-0.7459111780238621,-1.5551480681532968,0
